16.774004, 11.394096, 8.281981, 11.245417
14.862083, 7.176073, 9.520208, 7.166996
9.358719, 7.185819, 2.074275, 7.098436
0.354380, 1.902152, 0.068546, 1.682047
0.046555, 1.660259, 1.738590, 1.603913
1.761815, 1.716170, 1.778841, 0.173954
1.779717, 0.152431, 7.806794, 0.249413
4.477266, 3.295133, 4.299842, 3.318193
4.455856, 3.272503, 4.454967, 3.070915
4.433184, 3.070933, 4.276644, 3.049154
4.252952, 3.070899, 4.299446, 3.273406
4.493937, 3.293120, 4.306293, 3.307629
4.278499, 3.322030, 4.277351, 3.133899
4.263504, 3.119895, 4.449297, 3.119455
4.421043, 3.104498, 4.421614, 3.321600
4.448404, 3.095399, 4.384336, 3.093494
7.746840, 0.577571, 7.719755, 0.786040
7.731850, 0.786088, 7.790385, 0.994670
7.815539, 1.007036, 8.181687, 1.060726
8.169158, 1.097292, 8.283340, 0.804801
8.282856, 0.816653, 8.313324, 0.412749
8.273415, 0.296507, 11.994055, 0.366224
11.987965, 0.379819, 12.000336, 1.349618
11.999508, 1.327225, 14.033831, 1.372452
14.080968, 1.372922, 14.082418, 1.056906
14.123932, 0.360218, 19.440195, 0.454360
19.440195, 0.454360, 19.302147, 3.557580
19.302147, 3.557580, 18.590477, 3.423555
18.590477, 3.423555, 18.503696, 4.195890
18.578331, 4.224596, 19.386030, 4.342488
18.739182, 4.351319, 18.683146, 7.258201
6.787393, 6.686487, 6.786145, 6.605182
6.775762, 6.592752, 6.680154, 6.600045
6.711927, 6.597600, 6.718357, 6.684635
6.696835, 6.699737, 6.772245, 6.696061
6.734644, 7.085856, 6.719665, 7.004285
6.733290, 7.006042, 6.649953, 7.000990
6.660149, 6.998537, 6.665258, 7.082831
6.650933, 7.092355, 6.739505, 7.091314
5.103967, 6.637702, 5.183064, 6.657743
5.184690, 7.071018, 5.180776, 7.005951
5.094144, 7.000682, 5.092014, 7.070128
9.404286, 2.343308, 9.443402, 2.462150
9.449118, 2.452656, 9.739933, 2.458865
9.744145, 2.454159, 9.753549, 2.358621
9.738476, 2.362740, 9.417719, 2.363262
9.700281, 2.696814, 9.704389, 2.855442
9.709661, 2.860460, 10.102613, 2.861204
10.111936, 2.852081, 10.099146, 2.709857
10.094314, 2.705015, 9.704445, 2.711410
10.109215, 2.460010, 10.098036, 2.610670
10.106999, 2.625129, 10.405828, 2.616573
10.399945, 2.648851, 10.394026, 2.461646
10.407669, 2.453583, 10.155893, 2.467652
9.709049, 2.019908, 9.708633, 2.144791
9.708605, 2.154433, 10.002184, 2.155018
9.989078, 2.154371, 10.006667, 2.060318
10.006303, 2.055373, 9.709373, 2.015105
14.105375, 0.378768, 14.090198, 1.168034
9.365647, 7.181442, 9.365647, 6.396259
0.373702, 1.904264, 0.373702, 5.770171
5.087249, 6.577602, 6.783899, 6.599927
5.072367, 7.120828, 5.072367, 7.120828
5.079808, 6.562720, 5.079808, 7.120828
6.806223, 6.599927, 6.806223, 7.128270
9.259128, 3.159591, 9.512624, 3.159591
9.259128, 3.400412, 9.499949, 3.400412
9.258048, 3.394368, 9.263914, 3.161696
9.265869, 3.161696, 9.265869, 3.161696
9.502452, 3.396323, 9.506363, 3.167562
9.334341, 3.034719, 9.334341, 0.390957
9.346638, 3.022423, 11.719875, 3.022423
7.481004, 3.324354, 7.202473, 3.311694
7.202473, 3.311694, 7.202473, 3.020502
6.999905, 3.020502, 6.999905, 2.805274
6.999905, 2.805274, 6.999905, 2.805274
6.987244, 3.007842, 7.202473, 3.020502
6.987244, 2.792613, 5.442664, 2.779953
5.404682, 2.792613, 5.404682, 3.273712
5.379361, 3.273712, 5.151472, 3.261052
7.493664, 3.311694, 7.506325, 2.387477
5.151472, 3.235731, 5.151472, 2.450780
7.506325, 2.387477, 5.138812, 2.374817
4.404503, 4.463799, 4.404503, 4.463799
4.404503, 4.463799, 4.404503, 4.463799
4.455145, 4.451138, 3.670194, 4.451138
4.429824, 3.526922, 3.720836, 3.526922
3.670194, 4.425817, 3.695515, 3.577564
4.012028, 4.413157, 4.037349, 3.564903
4.069175, 4.180335, 4.470294, 4.180335
4.428071, 4.412562, 4.428071, 4.180335
4.470294, 3.525877, 4.470294, 3.758104
4.512517, 3.736992, 4.048063, 3.758104
10.420148, 6.473271, 10.908279, 6.884330
10.430425, 6.478408, 10.774686, 6.072488
10.784963, 6.072488, 10.743856, 6.046797
10.743856, 6.046797, 10.394457, 6.447579
10.908280, 6.879190, 11.298785, 6.478408
11.303924, 6.483547, 11.339891, 6.514376
11.339891, 6.514376, 10.918556, 6.956264
10.913419, 6.951126, 10.579433, 6.812393
10.394457, 6.452717, 10.579433, 6.817532
18.689213, 7.259450, 17.456043, 7.247925
16.181499, 6.378518, 16.996994, 6.378518
16.393950, 6.370554, 16.408089, 3.358882
17.044357, 3.380091, 16.153582, 3.387160
16.577761, 6.349345, 16.598970, 3.429578
16.750702, 6.369713, 16.779385, 3.415338
18.716387, 2.271146, 19.341591, 2.290483
18.755060, 1.542817, 19.386707, 1.562153
9.158360, 0.999427, 8.860144, 1.510654
9.158360, 0.999427, 8.572579, 0.637308
8.572579, 0.626658, 8.295665, 1.148535
9.083806, 1.137884, 8.519326, 0.797066
8.998601, 1.223089, 8.444773, 0.892921
14.438844, 0.406628, 14.411486, 3.074032
14.370449, 3.457044, 14.384128, 3.224501
14.233659, 3.457044, 14.520918, 3.457044
14.520918, 3.429686, 14.520918, 3.169785
14.233659, 3.429686, 14.247338, 3.183464
14.274695, 3.169785, 14.520918, 3.156106
