0.211983,-0.712601,0.505678,-0.460293
0.50568,-0.46029,0.55346,-0.3329
0.55346,-0.3329,0.61627,-0.21662
0.61627,-0.21662,0.67907,-0.10035
0.67907,-0.10035,0.76045,0.034734
0.76045,0.034734,0.819,0.23322
0.819,0.23322,0.85566,0.34559
0.85566,0.34559,0.89942,0.51781
0.89942,0.51781,0.97713,0.64166
0.97713,0.64166,1.0249,0.76905
1.0249,0.76905,1.0383,1.0196
1.0383,1.0196,1.0662,1.3337
1.0662,1.3337,1.1026,1.4835
1.1026,1.4835,1.0903,1.6554
1.0903,1.6554,1.0627,1.8757
1.0627,1.8757,1.0766,2.0515
1.0766,2.0515,1.0643,2.2234
1.0643,2.2234,1.0888,2.4889
1.0888,2.4889,1.09,2.8739
1.09,2.8739,1.1673,3.0725
1.1673,3.0725,1.241,3.2412
1.241,3.2412,1.3556,3.44
1.3556,3.44,1.4147,3.5451
1.4147,3.5451,1.4966,3.6054
1.4966,3.6054,1.5337,3.643
1.5337,3.643,1.6157,3.6847
1.6157,3.6847,1.7425,3.7303
1.7425,3.7303,1.7945,3.7755
1.7945,3.7755,1.9102,3.8061
1.9102,3.8061,2.0111,3.8105
2.0111,3.8105,2.1118,3.8523
2.1118,3.8523,2.2089,3.8641
2.2089,3.8641,2.2685,3.8944
2.2685,3.8944,2.3558,3.9398
2.3558,3.9398,2.4574,3.9914
2.4574,3.9914,2.5506,4.0387
2.5506,4.0387,2.6352,4.0818
2.6352,4.0818,2.7157,4.112
2.7157,4.112,2.8258,4.1679
2.8258,4.1679,2.8976,4.2363
2.8976,4.2363,2.9266,4.347
2.9266,4.347,3.0365,4.4454
3.0365,4.4454,3.0659,4.4923
3.0659,4.4923,3.0737,4.6028
3.0737,4.6028,3.086,4.6623
3.086,4.6623,3.1194,4.7645
3.1194,4.7645,3.1143,4.9004
3.1143,4.9004,3.1516,5.0365
3.1516,5.0365,3.1764,5.1556
3.1764,5.1556,3.1843,5.2449
3.1843,5.2449,3.209,5.3639
3.209,5.3639,3.2553,5.4407
3.2553,5.4407,3.2626,5.6149
3.2626,5.6149,3.2958,5.7383
3.2958,5.7383,3.3157,5.9508
3.3157,5.9508,3.357,6.1422
3.357,6.1422,3.3556,6.3546
3.3556,6.3546,3.3461,6.5202
3.3461,6.5202,3.3751,6.6308
3.3751,6.6308,3.4296,6.7543
3.4296,6.7543,3.4201,6.8987
3.4201,6.8987,3.4956,7.0648
3.4956,7.0648,3.4856,7.2941
3.4856,7.2941,3.5563,7.5325
3.5563,7.5325,3.5724,7.6685
3.5724,7.6685,3.584,7.8555
3.584,7.8555,3.5363,8.0123
3.5363,8.0123,3.5184,8.1524
3.5184,8.1524,3.4868,8.4453
3.4868,8.4453,3.4309,8.5554
3.4309,8.5554,3.3745,8.7292
3.3745,8.7292,3.2928,8.89
3.2928,8.89,3.2153,9.0637
3.2153,9.0637,3.0701,9.1817
3.0701,9.1817,2.997,9.3257
2.997,9.3257,2.8816,9.4269
2.8816,9.4269,2.7703,9.5621
2.7703,9.5621,2.6553,9.6208
2.6553,9.6208,2.5144,9.7304
2.5144,9.7304,2.4032,9.8444
2.4032,9.8444,2.2413,9.9325
2.2413,9.9325,2.0835,10.033
2.0835,10.033,1.8617,10.176
1.8617,10.176,1.7041,10.235
1.7041,10.235,1.6061,10.281
1.6061,10.281,1.4614,10.335
1.4614,10.335,1.304,10.373
1.304,10.373,1.1634,10.44
1.1634,10.44,1.0655,10.465
1.0655,10.465,0.87856,10.476
0.87856,10.476,0.72533,10.526
0.72533,10.526,0.5811,10.495
0.5811,10.495,0.38136,10.511
0.38136,10.511,0.18592,10.518
0.18592,10.518,-0.00091565,10.509
-0.00091565,10.509,-0.20912,10.52
-0.20912,10.52,-0.29797,10.464
-0.29797,10.464,-0.44623,10.4
-0.44623,10.4,-0.60725,10.339
-0.60725,10.339,-0.81049,10.236
-0.81049,10.236,-0.90767,10.155
-0.90767,10.155,-1.1698,9.9576
-1.1698,9.9576,-1.3686,9.8247
-1.3686,9.8247,-1.5248,9.6707
-1.5248,9.6707,-1.5796,9.6109
-1.5796,9.6109,-1.6257,9.5129
-1.6257,9.5129,-1.6975,9.4445
-1.6975,9.4445,-1.7942,9.2995
-1.7942,9.2995,-1.9039,9.1799
-1.9039,9.1799,-1.9459,9.0946
-1.9459,9.0946,-2.0342,8.9539
-2.0342,8.9539,-2.0844,8.8431
-2.0844,8.8431,-2.1137,8.775
-2.1137,8.775,-2.1469,8.6516
-2.1469,8.6516,-2.2539,8.1072
